ФОРМА;БЛОК;ЗНАЧЕНИЕ
Forms/AgentGynecOperation/select/employer_operation.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENT_ESIA
Forms/AgentGynecOperation/select/employer_operation.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_EMP_SKILL
Forms/AgentGynecOperation/select/employer_operation.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_SKILL_CATEGORIES
Forms/AgentGynecOperation/select/employer_operation.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_LPU
Forms/AgentGynecOperation/select/employer_operation.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_LPUDICT
Forms/AgentGynecOperation/select/employer_operation.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;СИСТЕМНЫЕ ОПЦИИ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;КОНСТАНТЫ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;Коды подключаемого AutoPopUp меню на форме;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;БРОКЕРЫ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;КОМПОЗИЦИИ UnitEdit на форме;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;JS Unit Compositions;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;РАЗОБРАТЬ АНАЛИТИКОМ;(не найдено)
Forms/AgentGynecOperation/select/employer_operation.frm;ОТЧЕТЫ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;ЮЗЕРФОРМЫ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;SubForm;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;Список вызываемых форм в JS;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENTS_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_EMPLOYERS_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_LPU
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_VIS_DIAGNOSISES_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_MKB10_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENT_PREGNANCY_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_PERSMEDCARD_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_DIRECTIONS_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_DIRECTION_SERVICES_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_SERVICES_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_VISITS_BASE
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_EMPLOYERS_FIO
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENTS
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_EMPLOYERS
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_LPU
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_LPUDICT
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_GEOGRAFY
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_VIS_DIAGNOSISES
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_MKB10
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENT_PREGNANCY
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_PERSMEDCARD
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_DIRECTIONS
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_DIRECTION_SERVICES
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_SERVICES
Forms/AgentGynecOperation/select/rendered_operations.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_VISITS
Forms/AgentGynecOperation/select/rendered_operations.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;СИСТЕМНЫЕ ОПЦИИ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;КОНСТАНТЫ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;Коды подключаемого AutoPopUp меню на форме;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;БРОКЕРЫ;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;КОМПОЗИЦИИ UnitEdit на форме;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;JS Unit Compositions;(не найдено)
Forms/AgentGynecOperation/select/rendered_operations.frm;РАЗОБРАТЬ АНАЛИТИКОМ;D_TP_SN
Forms/AgentGynecOperation/select/rendered_operations.frm;РАЗОБРАТЬ АНАЛИТИКОМ;D_TP_NSS
Forms/AgentGynecOperation/select/rendered_operations.frm;ОТЧЕТЫ;(не найдено)
Forms/Agents/additional_work_edit.frm;ЮЗЕРФОРМЫ;(не найдено)
Forms/Agents/additional_work_edit.frm;SubForm;(не найдено)
Forms/Agents/additional_work_edit.frm;Список вызываемых форм в JS;(не найдено)
Forms/Agents/additional_work_edit.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_DIRECTORIES
Forms/Agents/additional_work_edit.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENT_ADDITIONAL_WORK
Forms/Agents/additional_work_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_DIRECTORIES
Forms/Agents/additional_work_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENT_ADDITIONAL_WORK
Forms/Agents/additional_work_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENTS
Forms/Agents/additional_work_edit.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_WORK_CAT_KIND
Forms/Agents/additional_work_edit.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/Agents/additional_work_edit.frm;СИСТЕМНЫЕ ОПЦИИ;SportPlace
Forms/Agents/additional_work_edit.frm;КОНСТАНТЫ;(не найдено)
Forms/Agents/additional_work_edit.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/Agents/additional_work_edit.frm;Коды подключаемого AutoPopUp меню на форме;(не найдено)
Forms/Agents/additional_work_edit.frm;БРОКЕРЫ;"unit:AGENT_ADDITIONAL_WORK,"
Forms/Agents/additional_work_edit.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""WORK_CAT_KIND"" composition=""DEFAULT""
Forms/Agents/additional_work_edit.frm;JS Unit Compositions;(не найдено)
Forms/Agents/additional_work_edit.frm;РАЗОБРАТЬ АНАЛИТИКОМ;D_CODE
Forms/Agents/additional_work_edit.frm;РАЗОБРАТЬ АНАЛИТИКОМ;D_NAME
Forms/Agents/additional_work_edit.frm;ОТЧЕТЫ;(не найдено)
Forms/Agents/agents.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Novosib: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Novosib\Agents\agents.d\data.dfrm
Forms/Agents/agents.frm;SubForm;(не найдено)
Forms/Agents/agents.frm;Список вызываемых форм в JS;Agents/agents_add.frm
Forms/Agents/agents.frm;Список вызываемых форм в JS;Persmedcard/persmedcard_add_by_agent.frm
Forms/Agents/agents.frm;Список вызываемых форм в JS;Agents/agents_edit.frm
Forms/Agents/agents.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGENTS
Forms/Agents/agents.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_CATALOGS
Forms/Agents/agents.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_PERSMEDCARD
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_GEOGRAFY
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGENTS
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_CATALOGS
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_PERSMEDCARD
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_BLOODGROUPE
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_DIVISIONS
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_RHESUS
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_EMPLOYERS
Forms/Agents/agents.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_CABLAB
Forms/Agents/agents.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;(не найдено)
Forms/Agents/agents.frm;СИСТЕМНЫЕ ОПЦИИ;(не найдено)
Forms/Agents/agents.frm;КОНСТАНТЫ;(не найдено)
Forms/Agents/agents.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/Agents/agents.frm;Коды подключаемого AutoPopUp меню на форме;AGENTS
Forms/Agents/agents.frm;БРОКЕРЫ;"unit:AGENTS  action:DEL_FULL,"
Forms/Agents/agents.frm;БРОКЕРЫ;"unit:AGENTS  action:MOVE_OUT,"
Forms/Agents/agents.frm;КОМПОЗИЦИИ UnitEdit на форме;(не найдено)
Forms/Agents/agents.frm;JS Unit Compositions;"unit:CATALOGS  composition:DEFAULT,"
Forms/Agents/agents.frm;РАЗОБРАТЬ АНАЛИТИКОМ;D_AGENTS
Forms/Agents/agents.frm;ОТЧЕТЫ;(не найдено)
Forms/Agents/agents_add.frm;ЮЗЕРФОРМЫ;ПОЛНАЯ ЗАМЕНА: C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Tomsk\Agents\agents_add.frm
Forms/Agents/agents_add.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Tomsk: .frm - полная замена - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Tomsk\Agents\agents_add.frm
Forms/Agents/agents_add.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Tomsk: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Tomsk\Agents\agents_add.d\data.dfrm
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/get_full_years
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/to_upper_case
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/snils
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/accuracyDateCheck
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/zaprossnils
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/birthdate
Forms/Agents/agents_add.frm;SubForm;Agents/subscript/SPFRzaprossnils
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/polis_oms
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/polis_dms
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/social_state
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/consitution
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/persdocs
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/marital_state
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/agent_relatives
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/agent_details
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/work_place
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/category
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/inability
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/federal_priv
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/decretiv_group
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/gr_rentgenograph
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/gr_vaccination
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/names
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/death
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/addr
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/contact
Forms/Agents/agents_add.frm;SubForm;Agents/subforms_fields/names_jur
Forms/Agents/agents_add.frm;SubForm;footerStyle
Forms/Agents/agents_add.frm;Список вызываемых форм в JS;(не найдено)
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_ANTHROP
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FED_NATIONALITIES
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_SOCIALSTATES
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_PERSDOCTYPES
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FN_DOC_TYPES_FED
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FED_NSI_LINKS
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FED_NSI_LINK_SP
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FED_NSI
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_FED_NSI_VERS
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_COUNTRIES
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ТАБЛИЦЫ И ВЬЮХИ;D_V_AGNBANKS
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_ANTHROP
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_MEASURES
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FED_NATIONALITIES
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_SOCIALSTATES
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_PERSDOCTYPES
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_MASKS
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FN_DOC_TYPES_FED
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FED_NSI_LINKS
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FED_NSI_LINK_SP
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FED_NSI
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_FED_NSI_VERS
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_COUNTRIES
Forms/Agents/agents_add.frm;"ТАБЛИЦЫ, ИСПОЛЬЗУЕМЫЕ ЧЕРЕЗ ВЬЮХИ (уникальные для этой формы)";D_AGNBANKS
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;D_PKG_VERSIONS.GET_VERSION_BY_LPU
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;D_PKG_CATALOGS.GET_FULL
Forms/Agents/agents_add.frm;ИСПОЛЬЗУЕМЫЕ ПАКЕТЫ И ФУНКЦИИ;D_PKG_AGENT_CONTACTS.ADD
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;ANTHROP_VEIWLIST
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;InabiltyStatusAndGroupCheck
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;CheckFor_UNKNOWN
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;SetSocStateAuto
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;AgnPersDocsDefCitizenship
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;PersDocTypeDefault
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;PersDocsType_Absent
Forms/Agents/agents_add.frm;СИСТЕМНЫЕ ОПЦИИ;hideInfoMax
Forms/Agents/agents_add.frm;КОНСТАНТЫ;(не найдено)
Forms/Agents/agents_add.frm;ПОЛЬЗОВАТЕЛЬСКИЕ ПРОЦЕДУРЫ;(не найдено)
Forms/Agents/agents_add.frm;Коды подключаемого AutoPopUp меню на форме;(не найдено)
Forms/Agents/agents_add.frm;БРОКЕРЫ;"unit:CATALOGS  action:FIND_ROOT_CATALOG,"
Forms/Agents/agents_add.frm;БРОКЕРЫ;"unit:AGENTS,"
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""OKVED"" composition=""OKV""
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""OKFS"" composition=""DEFAULT""
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""GEOGRAFY"" composition=""DEFAULT""
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""CURRENCIES"" composition=""CUR""
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""BANKACCTYPES"" composition=""BN_TYPE""
Forms/Agents/agents_add.frm;КОМПОЗИЦИИ UnitEdit на форме;unit=""AGNBANKS"" composition=""AGNB""
Forms/Agents/agents_add.frm;JS Unit Compositions;"unit:CATALOGS  composition:DEFAULT,"
Forms/Agents/agents_add.frm;РАЗОБРАТЬ АНАЛИТИКОМ;(не найдено)
Forms/Agents/agents_add.frm;ОТЧЕТЫ;(не найдено)
Forms/Agents/agents_edit.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Novosib: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Novosib\Agents\agents_edit.d\data.dfrm
Forms/Agents/agents_edit.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Novosib: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Novosib\Agents\agents_edit.d\script.dfrm
Forms/Agents/agents_edit.frm;ЮЗЕРФОРМЫ;UserFormsEgis3Novosib: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsEgis3Novosib\Agents\agents_edit.d\view.dfrm
Forms/Agents/agents_edit.frm;ЮЗЕРФОРМЫ;UserFormsSamRMC: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsSamRMC\Agents\agents_edit.d\view.dfrm
Forms/Agents/agents_edit.frm;ЮЗЕРФОРМЫ;UserFormsSaratov: .d/*.dfrm - переопределение из каталога .d - C:\AppServ\www\5_mis_MEDDEV-151210\UserFormsSaratov\Agents\agents_edit.d\agents_edit.dfrm
Forms/Agents/agents_edit.frm;SubForm;Agents/subscript/get_full_years
Forms/Agents/agents_edit.frm;SubForm;Agents/subscript/to_upper_case
Forms/Agents/agents_edit.frm;SubForm;Agents/subscript/snils
Forms/Agents/agents_edit.frm;SubForm;Agents/subscript/base
Forms/Agents/agents_edit.frm;SubForm;Agents/subscript/accuracyDateCheck
