ФОРМА;БЛОК;ЗНАЧЕНИЕ
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_EDU_LEVELS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_EDUCATION_ORG_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_FEDERAL_PRIVS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PRIVILEGES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_FLR_VERSION
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_CONTROL_CARD
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MKB10
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DISP_PLAN
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NR_REMOVE_REASONS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DISEASECASES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DISCASES_DISCOVER
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_CONTROL_CARD_GROUPS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NOS_REGISTR_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NOS_REGISTRS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PATIENTS_DGROUP
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_CC_DEATH_REASON
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DISEASECASE_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DC_SOURCES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MESES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SPECIALITIES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SPECIALITIES_ED
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DEPS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DEPS_KINDS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_USERS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_ESIA
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_EMP_SKILL
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SKILL_CATEGORIES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_LPU
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_HOSP_HISTORIES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_VISITS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_VIS_DIAGNOSISES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PMC_BLOODGROUPE_CHRON
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_ALLERG_ANAMNESIS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_ATX
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NOMBASE_MNN
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NOMBASE
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MED_FORMS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_ALLERG_POWER
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_ALLERG_ANAMNESIS_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_AA_REACTIONS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_CONSITUTIONS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_CONSTITUTIONS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_RES_INTERPRETATION
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_AGENT_CONSITUTION_SPS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_ANTHROP
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MEASURES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_LATERALITY
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BJ_BULL_CONT_EXTS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DIRECTION_SERVICES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BJ_BULLETIN_CONTENTS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DISABILITY_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BJ_BULLETINES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BULLETIN_JOURNALS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BULL_RESULTS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DIRECTORIES_DATA_VER
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_BULLETIN_STATES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MP_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DOSE_MEASURES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MP_CONDITIONES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MP_ADD_ATTRIBUTES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_REASON_CANCEL_PRESCRIBE
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_HOSP_HISTORY_DEPS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MP_PRESCRIBES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_NOMMODIF
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MP_DESCRIBES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MED_USE_METHODS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_RECIPS_COMM
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_REC_EXPPERIOD
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_RECIPS_COMM_SPECS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MNN_FED_PRIV
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MED_USE_METHOD
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PERIOD_RELEASE_OF_MED
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_TRN_FED_PRIV
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MEDS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_OKEI_MEARURES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PMC_INF_AGREEMENT
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_TYPE_INF_AGREEMENT
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_REPORTS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SERVICES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_TYPE_MEDCARE
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_KIND_INF_AGREEMENT
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_FORM30_SERVICES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SERV_DOSE_INFLUENCE
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_MEAS_CATEGORIES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SERVICES_STR
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_VISITKINDS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_VISITPURPOSES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_REFERENCE_KINDS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DIRECTIONS
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_REG_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_DS_SERV_STATUSES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_SCHEDULE_TIME_TYPES
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_PAYMENT_KIND
Forms/Reports/MedCard/025y_2025.frm;Таблицы;D_LABMED_PATJOUR
Forms/Reports/MedCard/025y_2025.frm;Пакеты и функции;D_PKG_FLR.GET_FEDD_PRIVS_STR
Forms/Reports/MedCard/025y_2025.frm;Пакеты и функции;D_PKG_AGENT_ALLERG_ANAMNESIS.GET_BY_STRING
Forms/Reports/MedCard/025y_2025.frm;Пакеты и функции;D_PKG_VERSIONS.GET_VERSION_BY_LPU
Forms/Reports/MedCard/025y_2025.frm;Пакеты и функции;D_PKG_NUM_TOOLS.TO_STR
Forms/Reports/MedCard/025y_2025.frm;Пакеты и функции;D_PKG_VISIT_FIELDS.GET_VALUE
Forms/Reports/MedCard/025y_2025.frm;СО;ManualAddrPrint025
Forms/Reports/MedCard/025y_2025.frm;Неопределенные;D_STRAGG
Forms/Reports/MedCard/025y_2025.frm;Неопределенные;D_F_REP_GET_TMP_ADDR_025
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;subForm;UniversalForms/multilined_control
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PROF_CARD
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PERSMEDCARD
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PROF_CARD_BADFACTORS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PROF_CARD_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PERSMEDCARD_FIO
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PROF_CARD_RECOMMEND
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_MKB10
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_PROF_CARD_SERVICES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_VISITS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_VIS_DIAGNOSISES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_VISITS_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_VISIT_FIELDS_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_VISIT_TAB_FIELDS_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_CONTRACTS_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_LPU_BASE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_CONTRACTS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_LPU
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Вьюхи;D_V_AGENTS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_LPU
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_VISITPURPOSES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PAYMENT_KIND
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PERSMEDCARD
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_AGENTS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_JOBTITLES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_CONTRACTS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_EMPLOYERS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PATIENTS_DGROUP
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD_TYPES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DECRETIV_GROUPS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PC_CLOSE_REASONS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PC_RESULTS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_CABLAB
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_BLOODGROUPE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DIVISIONS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_RHESUS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD_BADFACTORS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD_RECOMMEND
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_RECOMMENDATIONS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_SPECIALITIES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_RECOM_DIR
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_MED_CARE_PROFILES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_BED_TYPES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_LPUDICT
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_SERVICES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_MKB10
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PC_SERV_STATES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DEPS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD_DIR_SERVS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_VISITS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_PROF_CARD_SERVICES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_SERVTYPES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DIRECTION_SERVICES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_VIS_DIAGNOSISES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DISEASECHARACTERS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_INJURE_KINDS
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DISEASE_STAGES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_CL_OBSERV_CATEGORIES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DIAGNOSIS_TYPES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_DIAGNOSIS_STAGES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Таблицы;D_RISAR_STAGES
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Пакеты и функции;D_PKG_AGENT_WORK_PLACES.GET_ACTUAL_ON_DATE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Пакеты и функции;D_PKG_PROF_CARD.GET_REP_BF_RESULT
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Пакеты и функции;D_PKG_UNITPROPS.GET_NVAL
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Пакеты и функции;D_PKG_DAT_TOOLS.DATE_TO_CHAR
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Пакеты и функции;D_PKG_AGENT_INABILITIES.GET_ACTUAL_ON_DATE
Forms/Reports/ProfCard/rep_prof_card_final_act_29n.frm;Неопределенные;D_STRAGG
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Novosib/ProfCard/profcard_edit.d/data.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Novosib/ProfCard/profcard_edit.d/script.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Novosib/ProfCard/profcard_edit.d/view.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Tomsk/ProfCard/profcard_edit.d/data.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Tomsk/ProfCard/profcard_edit.d/script.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsEgis3Tomsk/ProfCard/profcard_edit.d/view.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsSaratov/ProfCard/profcard_edit.d/data.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsSaratov/ProfCard/profcard_edit.d/script.dfrm
Forms/ProfCard/profcard_edit.frm;Юзерформы;UserFormsSaratov/ProfCard/profcard_edit.d/view.dfrm
Forms/ProfCard/profcard_edit.frm;subForm;netrika/external_result_pdf
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/prof_card_tabs_data
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/contraindications_weapons
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/font_weight_tabs
Forms/ProfCard/profcard_edit.frm;subForm;EDF/docsForSignAuto
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/check_double_read
Forms/ProfCard/profcard_edit.frm;subForm;ControlCard/subforms/check_valid_dates
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/second_step_check
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/prof_card_gai_arms
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/prof_card_services_popup
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/return_MSE_talon_subform
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/harmful_factors
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/contraindications
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/risk_factors
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/health_status
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/recommendations
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/conclusion
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/conclusion_harmful_factors
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/appointments
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/status_after_before
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/health_status_before
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/SubForms/orphan_directories_data
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/health_status_after
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/conclusion_traffic_police
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/services
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/contracts
Forms/ProfCard/profcard_edit.frm;subForm;ProfCard/profcard_edit_subforms/prof_card_print_reports
Forms/ProfCard/profcard_edit.frm;subForm;EHR/simple_ehrdocs_form
Forms/ProfCard/profcard_edit.frm;subForm;footerStyle
Forms/ProfCard/profcard_edit.frm;формы JS;Components/Grid/profile.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/services_direction_MSI.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Lis/Dirline/dirline_order_alt.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_healthgroups_show.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/return_ticket_load.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Lis/Citology/direction_order.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Persmedcard/persmedcard_edit.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_pass_select.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Registry/reg_lpu_ds.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Registry/reg_select_time_short.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Registry/reg_prescr.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Registry/reg_select_lpu.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_first_step_select.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_recommendations.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/prof_card_model_add.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/prof_card_mass_write.frm
Forms/ProfCard/profcard_edit.frm;формы JS;UniversalTemplate/UniversalTemplate.frm
Forms/ProfCard/profcard_edit.frm;формы JS;GenRegistry/reg_lpu_ds.frm
Forms/ProfCard/profcard_edit.frm;формы JS;GenRegistry/reg_select_time_full.frm
Forms/ProfCard/profcard_edit.frm;формы JS;GenRegistry/reg_full.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_serv_other_results_edit.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/current_contracts.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Labmed/labmed_analize_new.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Visit/vimis_routing_rejection.frm
Forms/ProfCard/profcard_edit.frm;формы JS;ProfCard/pc_check_early_services.frm
Forms/ProfCard/profcard_edit.frm;формы JS;EHR/simple_ehrdocs_form.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Reports/Visit/PrintVisit_mass.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Reports/ProfCard/pc_conclusion.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Reports/ProfCard/pc_passtitle.frm
Forms/ProfCard/profcard_edit.frm;формы JS;Reports/Dir/msek_napravlenie.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";Reports/ProfCard/med_cert_086y_A5_call.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";Reports/ProfCard/conclusion_clinical_emp_call.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";Reports/ProfCard/med_cert_086y_call.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";Reports/PatientAgreement/IA_CALL.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";Visit_mass (WEB-форма) Reports/Visit/PrintVisit_mass.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";prof_card_conclusion (WEB-форма) Reports/ProfCard/pc_conclusion.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";prof_card_passtitle (WEB-форма) Reports/ProfCard/pc_passtitle.frm
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";prof_card_kek
Forms/ProfCard/profcard_edit.frm;"Отчеты, вызываемые на форме";msek_napravlenie (WEB-форма) Reports/Dir/msek_napravlenie.frm
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_VISITING_TEAMS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_ORPHAN_BEFORE_DISP
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_VISITS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_DIRECTION_SERVICES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_SERVICES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_ORPHAN_AFTER_DISP
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_MODELS_SR
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_SERVICES_DS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PATIENTS_DGROUP_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PATIENT_DGROUP_PCTS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_CONCLUSIONS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_CONCLUSIONS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_SERV_OTHER_RESULTS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_EHRS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_EHR_STATES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_INT_HL7V3_MSGS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_SERV_OTHER_RESULTS_ATOV
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_SERVICES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_MEDICAL_COMMISSIONS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_DISPS_SERVICES
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_DISEASECASES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_AMB_TALONS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_AMB_TALON_VISITS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_SERVICES_STR
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_TYPES_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_CONCLUSIONS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PAYMENT_KIND_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_DIRECTORIES_DATA_VER
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_VISITPURPOSES
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_TYPES
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_TYPE_CRS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PAT_DGR_RESULTS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_RESULTS_PCTS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_RESULTS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_EX_SYSTEMS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_CONTR_AMI_DIRECTS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_ORPHAN_AFTER_DISP_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PC_CLOSE_REASONS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_RECOMMEND_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PERSMEDCARD_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_AGENT_REGISTRATION_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_SERVICES_EX
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PERSMEDCARD_FIO
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_EMPLOYERS_FIO
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_LPU_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD_DIR_SERVS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_CONTRACTS_BASE
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_CATALOGS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_PROF_CARD
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_CONTRACTS
Forms/ProfCard/profcard_edit.frm;Вьюхи;D_V_EMPLOYERS
